family,assay_type,spearman,model
CD19_HUMAN_Klesmith_2019_FMC_singles,Binding,0.230743944265885,m3
F7YBW8_MESOW_Ding_2023,OrganismalFitness,0.4212949743883591,m3
SERC_HUMAN_Xie_2023,OrganismalFitness,0.5391914105046085,m3
CBX4_HUMAN_Tsuboyama_2023_2K28,Stability,0.6390150992165133,m3
SPG1_STRSG_Wu_2016,Binding,0.0196974454709832,m3
BLAT_ECOLX_Firnberg_2014,OrganismalFitness,0.7113456499486057,m3
NCAP_I34A1_Doud_2015,OrganismalFitness,0.2848600349232345,m3
TRPC_THEMA_Chan_2017,OrganismalFitness,0.411204309463423,m3
P53_HUMAN_Kotler_2018,OrganismalFitness,0.5718683155146524,m3
NUD15_HUMAN_Suiter_2020,Expression,0.618194448265904,m3
GAL4_YEAST_Kitzman_2015,OrganismalFitness,0.4194564357636805,m3
RASK_HUMAN_Weng_2022_abundance,Expression,0.2264592516100901,m3
RASH_HUMAN_Bandaru_2017,Activity,0.3900084466556238,m3
BLAT_ECOLX_Deng_2012,OrganismalFitness,0.517314530369003,m3
SPA_STAAU_Tsuboyama_2023_1LP1,Stability,0.4574559433906218,m3
PKN1_HUMAN_Tsuboyama_2023_1URF,Stability,0.4189330787610139,m3
NUSG_MYCTU_Tsuboyama_2023_2MI6,Stability,0.4343742638771035,m3
KCNE1_HUMAN_Muhammad_2023_expression,Expression,0.0742681883241015,m3
KCNJ2_MOUSE_Coyote-Maestas_2022_surface,Expression,0.3038177189349847,m3
VKOR1_HUMAN_Chiasson_2020_activity,Activity,0.3658167014744133,m3
SPG2_STRSG_Tsuboyama_2023_5UBS,Stability,0.5044713541916425,m3
YNZC_BACSU_Tsuboyama_2023_2JVD,Stability,0.5750638560907366,m3
MTHR_HUMAN_Weile_2021,OrganismalFitness,0.3240459737539433,m3
SYUA_HUMAN_Newberry_2020,OrganismalFitness,0.2108133856667,m3
OXDA_RHOTO_Vanella_2023_expression,Expression,0.3220189014451453,m3
GRB2_HUMAN_Faure_2021,OrganismalFitness,0.5407711586632915,m3
PABP_YEAST_Melamed_2013,OrganismalFitness,0.6252897305650001,m3
C6KNH7_9INFA_Lee_2018,OrganismalFitness,0.3394634693327387,m3
PA_I34A1_Wu_2015,OrganismalFitness,0.2186201905550135,m3
DLG4_RAT_McLaughlin_2012,Binding,0.4768445372021275,m3
PHOT_CHLRE_Chen_2023,Activity,0.5961390947612343,m3
RCD1_ARATH_Tsuboyama_2023_5OAO,Stability,0.3764309167422619,m3
RFAH_ECOLI_Tsuboyama_2023_2LCL,Stability,0.2651585216668402,m3
YAP1_HUMAN_Araya_2012,Binding,0.2617075309044634,m3
GCN4_YEAST_Staller_2018,Binding,0.1882906292531788,m3
REV_HV1H2_Fernandes_2016,OrganismalFitness,0.2602516098867207,m3
HEM3_HUMAN_Loggerenberg_2023,Activity,0.4016110489811403,m3
SDA_BACSU_Tsuboyama_2023_1PV0,Stability,0.4661400232700812,m3
NUSA_ECOLI_Tsuboyama_2023_1WCL,Stability,0.6176228588533618,m3
FECA_ECOLI_Tsuboyama_2023_2D1U,Stability,0.5027214620772908,m3
A0A247D711_LISMN_Stadelmann_2021,Activity,0.3152460465522427,m3
F7YBW8_MESOW_Aakre_2015,OrganismalFitness,0.4425712156279565,m3
Q53Z42_HUMAN_McShan_2019_binding-TAPBPR,Binding,0.3035826435802767,m3
ANCSZ_Hobbs_2022,Activity,0.529161084236222,m3
UBE4B_HUMAN_Tsuboyama_2023_3L1X,Stability,0.4010172426461049,m3
GDIA_HUMAN_Silverstein_2021,OrganismalFitness,0.4432227818676166,m3
TPK1_HUMAN_Weile_2017,OrganismalFitness,0.2697336976274419,m3
KCNJ2_MOUSE_Coyote-Maestas_2022_function,Activity,0.3138661297155909,m3
UBC9_HUMAN_Weile_2017,OrganismalFitness,0.4589397422311131,m3
I6TAH8_I68A0_Doud_2015,OrganismalFitness,0.2314369560688162,m3
MLAC_ECOLI_MacRae_2023,OrganismalFitness,0.3472688072885633,m3
A0A192B1T2_9HIV1_Haddox_2018,OrganismalFitness,0.4786703173930783,m3
SQSTM_MOUSE_Tsuboyama_2023_2RRU,Stability,0.568328353357564,m3
DN7A_SACS2_Tsuboyama_2023_1JIC,Stability,0.3873516200244039,m3
CP2C9_HUMAN_Amorosi_2021_activity,Binding,0.6150292038931628,m3
AMIE_PSEAE_Wrenbeck_2017,Activity,0.514069463872717,m3
P84126_THETH_Chan_2017,OrganismalFitness,0.5440133412728132,m3
LYAM1_HUMAN_Elazar_2016,Expression,0.3882044905081732,m3
MK01_HUMAN_Brenan_2016,OrganismalFitness,0.1428600020237248,m3
CUE1_YEAST_Tsuboyama_2023_2MYX,Stability,0.490205158342552,m3
ILF3_HUMAN_Tsuboyama_2023_2L33,Stability,0.4281292412406324,m3
RAD_ANTMA_Tsuboyama_2023_2CJJ,Stability,0.3208465061842709,m3
TCRG1_MOUSE_Tsuboyama_2023_1E0L,Stability,0.6784577843502346,m3
RL20_AQUAE_Tsuboyama_2023_1GYZ,Stability,0.7000660905305374,m3
Q837P5_ENTFA_Meier_2023,Activity,0.3823432248465941,m3
SCIN_STAAR_Tsuboyama_2023_2QFF,Stability,0.2396556491865459,m3
CCDB_ECOLI_Tripathi_2016,OrganismalFitness,0.5459492110855279,m3
NKX31_HUMAN_Tsuboyama_2023_2L9R,Stability,0.5275127558600589,m3
PAI1_HUMAN_Huttinger_2021,Activity,0.3914525087795581,m3
BBC1_YEAST_Tsuboyama_2023_1TG0,Stability,0.3791681799787003,m3
GLPA_HUMAN_Elazar_2016,Expression,0.3848942192262758,m3
POLG_DEN26_Suphatrakul_2023,OrganismalFitness,0.4950188297521995,m3
S22A1_HUMAN_Yee_2023_activity,Activity,0.5495570107228015,m3
RL40A_YEAST_Mavor_2016,OrganismalFitness,0.3968920609025455,m3
OBSCN_HUMAN_Tsuboyama_2023_1V1C,Stability,0.7287349450840459,m3
Q2N0S5_9HIV1_Haddox_2018,OrganismalFitness,0.5082865255102884,m3
AMFR_HUMAN_Tsuboyama_2023_4G3O,Stability,0.2088826956046383,m3
MSH2_HUMAN_Jia_2020,OrganismalFitness,0.3550905257170856,m3
OXDA_RHOTO_Vanella_2023_activity,Activity,0.4146556841337956,m3
RNC_ECOLI_Weeks_2023,Activity,0.5586973100196004,m3
OPSD_HUMAN_Wan_2019,Expression,0.5108461453548792,m3
VILI_CHICK_Tsuboyama_2023_1YU5,Stability,0.5877811609321869,m3
PTEN_HUMAN_Mighell_2018,Activity,0.5175325106343291,m3
RS15_GEOSE_Tsuboyama_2023_1A32,Stability,0.3435105952904943,m3
PITX2_HUMAN_Tsuboyama_2023_2L7M,Stability,0.3974697066277786,m3
CCR5_HUMAN_Gill_2023,Binding,0.3183917770814382,m3
DYR_ECOLI_Thompson_2019,OrganismalFitness,0.446503581841803,m3
TADBP_HUMAN_Bolognesi_2019,OrganismalFitness,-0.0064337298143686,m3
HSP82_YEAST_Mishra_2016,OrganismalFitness,0.48092828990359,m3
MBD11_ARATH_Tsuboyama_2023_6ACV,Stability,0.7483090441146115,m3
PSAE_PICP2_Tsuboyama_2023_1PSE,Stability,0.5657780806089127,m3
A4GRB6_PSEAI_Chen_2020,OrganismalFitness,0.6411094637394533,m3
YAIA_ECOLI_Tsuboyama_2023_2KVT,Stability,0.5728409254665668,m3
CSN4_MOUSE_Tsuboyama_2023_1UFM,Stability,0.4797891026860582,m3
RAF1_HUMAN_Zinkus-Boltz_2019,OrganismalFitness,0.3955729158362924,m3
SOX30_HUMAN_Tsuboyama_2023_7JJK,Stability,0.1731597253883436,m3
SPG1_STRSG_Olson_2014,Binding,0.1994199470039407,m3
CCDB_ECOLI_Adkar_2012,Activity,0.4793100592801065,m3
Q53Z42_HUMAN_McShan_2019_expression,Expression,0.4813529630178885,m3
PR40A_HUMAN_Tsuboyama_2023_1UZC,Stability,0.7552636562241525,m3
SRBS1_HUMAN_Tsuboyama_2023_2O2W,Stability,0.633234341640417,m3
Q837P4_ENTFA_Meier_2023,Activity,0.5315688946516,m3
BCHB_CHLTE_Tsuboyama_2023_2KRU,Stability,0.4115445140453042,m3
B2L11_HUMAN_Dutta_2010_binding-Mcl-1,Binding,0.3786060238648272,m3
RPC1_LAMBD_Li_2019_high-expression,Activity,0.4468071942073859,m3
DNJA1_HUMAN_Tsuboyama_2023_2LO1,Stability,0.7768306963840836,m3
PIN1_HUMAN_Tsuboyama_2023_1I6C,Stability,0.6313735796790978,m3
TRPC_SACS2_Chan_2017,OrganismalFitness,0.5923671886273916,m3
A0A192B1T2_9HIV1_Haddox_2018,OrganismalFitness,0.0798464626243016,m4
A0A1I9GEU1_NEIME_Kennouche_2019,Activity,0.02971268950361,m4
A0A247D711_LISMN_Stadelmann_2021,Activity,0.0661005878374455,m4
A0A2Z5U3Z0_9INFA_Doud_2016,OrganismalFitness,0.5066939114292471,m4
A0A2Z5U3Z0_9INFA_Wu_2014,OrganismalFitness,0.4641972188559891,m4
A4_HUMAN_Seuma_2022,Stability,0.4311196604474774,m4
A4D664_9INFA_Soh_2019,OrganismalFitness,0.1487766998683936,m4
A4GRB6_PSEAI_Chen_2020,OrganismalFitness,0.7381726686141025,m4
AACC1_PSEAI_Dandage_2018,OrganismalFitness,0.4904273320071632,m4
ACE2_HUMAN_Chan_2020,Binding,0.2245429626264406,m4
ADRB2_HUMAN_Jones_2020,Activity,0.4926047930560136,m4
AICDA_HUMAN_Gajula_2014_3cycles,Activity,0.3283841065807374,m4
AMFR_HUMAN_Tsuboyama_2023_4G3O,Stability,0.2609876636146191,m4
AMIE_PSEAE_Wrenbeck_2017,Activity,0.5569429846021758,m4
ANCSZ_Hobbs_2022,Activity,0.6092734421027867,m4
ARGR_ECOLI_Tsuboyama_2023_1AOY,Stability,0.4965004229660393,m4
B2L11_HUMAN_Dutta_2010_binding-Mcl-1,Binding,0.2696331849463547,m4
BBC1_YEAST_Tsuboyama_2023_1TG0,Stability,0.4792222985873436,m4
BCHB_CHLTE_Tsuboyama_2023_2KRU,Stability,0.5097117607914667,m4
BLAT_ECOLX_Deng_2012,OrganismalFitness,0.5280742893522961,m4
BLAT_ECOLX_Firnberg_2014,OrganismalFitness,0.7371017352333088,m4
BLAT_ECOLX_Jacquier_2013,OrganismalFitness,0.7037843352580627,m4
BLAT_ECOLX_Stiffler_2015,OrganismalFitness,0.7314910140457189,m4
C6KNH7_9INFA_Lee_2018,OrganismalFitness,0.4830217812067453,m4
CALM1_HUMAN_Weile_2017,OrganismalFitness,0.2116172465397958,m4
CAPSD_AAV2S_Sinai_2021,OrganismalFitness,0.2766895415789228,m4
CASP3_HUMAN_Roychowdhury_2020,Activity,0.6375201823939017,m4
CASP7_HUMAN_Roychowdhury_2020,Activity,0.6220937021509513,m4
CATR_CHLRE_Tsuboyama_2023_2AMI,Stability,0.6582351571845262,m4
CBPA2_HUMAN_Tsuboyama_2023_1O6X,Stability,0.7016607846666139,m4
CBS_HUMAN_Sun_2020,OrganismalFitness,0.3421631701758337,m4
CBX4_HUMAN_Tsuboyama_2023_2K28,Stability,0.6815022841870534,m4
CCDB_ECOLI_Adkar_2012,Activity,0.4658587791092502,m4
CCDB_ECOLI_Tripathi_2016,OrganismalFitness,0.5114693109007279,m4
CCR5_HUMAN_Gill_2023,Binding,0.3474145675341353,m4
CD19_HUMAN_Klesmith_2019_FMC_singles,Binding,0.049872643694511,m4
CP2C9_HUMAN_Amorosi_2021_abundance,Expression,0.6345237103584542,m4
CP2C9_HUMAN_Amorosi_2021_activity,Binding,0.6788932506401437,m4
CSN4_MOUSE_Tsuboyama_2023_1UFM,Stability,0.4837563020886338,m4
CUE1_YEAST_Tsuboyama_2023_2MYX,Stability,0.5466524696096309,m4
D7PM05_CLYGR_Somermeyer_2022,Activity,0.0499658743986851,m4
DLG4_HUMAN_Faure_2021,OrganismalFitness,0.5843537381616518,m4
DLG4_RAT_McLaughlin_2012,Binding,0.5427745658878979,m4
DN7A_SACS2_Tsuboyama_2023_1JIC,Stability,0.3370718646383147,m4
DNJA1_HUMAN_Tsuboyama_2023_2LO1,Stability,0.8029440747700793,m4
DOCK1_MOUSE_Tsuboyama_2023_2M0Y,Stability,0.5314516646202472,m4
DYR_ECOLI_Nguyen_2023,OrganismalFitness,0.5442183306266133,m4
DYR_ECOLI_Thompson_2019,OrganismalFitness,0.4800288357740946,m4
ENV_HV1B9_DuenasDecamp_2016,OrganismalFitness,0.0121759894282502,m4
ENV_HV1BR_Haddox_2016,OrganismalFitness,0.0457807025516931,m4
ENVZ_ECOLI_Ghose_2023,Activity,0.1715805745780247,m4
EPHB2_HUMAN_Tsuboyama_2023_1F0M,Stability,0.8104960232041133,m4
ESTA_BACSU_Nutschel_2020,Stability,0.2995253904070948,m4
F7YBW8_MESOW_Ding_2023,OrganismalFitness,0.4460963369461642,m4
F7YBW8_MESOW_Aakre_2015,OrganismalFitness,0.3828562209342689,m4
FECA_ECOLI_Tsuboyama_2023_2D1U,Stability,0.5236812047541832,m4
FKBP3_HUMAN_Tsuboyama_2023_2KFV,Stability,0.1878238069162383,m4
GAL4_YEAST_Kitzman_2015,OrganismalFitness,0.6676220329557535,m4
GCN4_YEAST_Staller_2018,Binding,0.281076489414062,m4
GDIA_HUMAN_Silverstein_2021,OrganismalFitness,0.397065241002714,m4
GFP_AEQVI_Sarkisyan_2016,Activity,0.1077954516952663,m4
GLPA_HUMAN_Elazar_2016,Expression,0.4253074280491886,m4
GRB2_HUMAN_Faure_2021,OrganismalFitness,0.6474108210806119,m4
HCP_LAMBD_Tsuboyama_2023_2L6Q,Stability,0.6858986129297031,m4
HECD1_HUMAN_Tsuboyama_2023_3DKM,Stability,0.3867453700014285,m4
HEM3_HUMAN_Loggerenberg_2023,Activity,0.3932392983298252,m4
HIS7_YEAST_Pokusaeva_2019,OrganismalFitness,0.4112828759365921,m4
HMDH_HUMAN_Jiang_2019,OrganismalFitness,0.5089494795618548,m4
HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,OrganismalFitness,0.2565104500330355,m4
HSP82_YEAST_Flynn_2019,OrganismalFitness,0.2832635864804267,m4
HSP82_YEAST_Mishra_2016,OrganismalFitness,0.4612047979498069,m4
HXK4_HUMAN_Gersing_2022_activity,OrganismalFitness,0.516610701917977,m4
HXK4_HUMAN_Gersing_2023_abundance,Expression,0.367438315106138,m4
I6TAH8_I68A0_Doud_2015,OrganismalFitness,0.0204211916639242,m4
IF1_ECOLI_Kelsic_2016,OrganismalFitness,0.5986830761014642,m4
ILF3_HUMAN_Tsuboyama_2023_2L33,Stability,0.3179015268460253,m4
ISDH_STAAW_Tsuboyama_2023_2LHR,Stability,0.4291134147606154,m4
KCNE1_HUMAN_Muhammad_2023_expression,Expression,0.106038528771003,m4
KCNE1_HUMAN_Muhammad_2023_function,Activity,0.5246496726135417,m4
KCNJ2_MOUSE_Coyote-Maestas_2022_function,Activity,0.3819848400827358,m4
KCNJ2_MOUSE_Coyote-Maestas_2022_surface,Expression,0.3515722218894582,m4
KKA2_KLEPN_Melnikov_2014,OrganismalFitness,0.601436076538545,m4
LGK_LIPST_Klesmith_2015,Activity,0.5151056757319018,m4
LYAM1_HUMAN_Elazar_2016,Expression,0.3101803783386235,m4
MAFG_MOUSE_Tsuboyama_2023_1K1V,Stability,0.4802811809686218,m4
MBD11_ARATH_Tsuboyama_2023_6ACV,Stability,0.6987044437306393,m4
MET_HUMAN_Estevam_2023,Activity,0.5899323537551127,m4
MK01_HUMAN_Brenan_2016,OrganismalFitness,0.1781798690722217,m4
MLAC_ECOLI_MacRae_2023,OrganismalFitness,0.3820810528121838,m4
MSH2_HUMAN_Jia_2020,OrganismalFitness,0.3394904036516065,m4
MTH3_HAEAE_RockahShmuel_2015,OrganismalFitness,0.5269897702467963,m4
MTHR_HUMAN_Weile_2021,OrganismalFitness,0.347514572131824,m4
MYO3_YEAST_Tsuboyama_2023_2BTT,Stability,0.588042957014897,m4
NCAP_I34A1_Doud_2015,OrganismalFitness,0.0277926924507906,m4
NKX31_HUMAN_Tsuboyama_2023_2L9R,Stability,0.6510529024532479,m4
NRAM_I33A0_Jiang_2016,OrganismalFitness,0.1607906408023127,m4
NUD15_HUMAN_Suiter_2020,Expression,0.525590909129204,m4
NUSA_ECOLI_Tsuboyama_2023_1WCL,Stability,0.4942667271527352,m4
NUSG_MYCTU_Tsuboyama_2023_2MI6,Stability,0.5184231236525906,m4
OBSCN_HUMAN_Tsuboyama_2023_1V1C,Stability,0.7971094432958709,m4
ODP2_GEOSE_Tsuboyama_2023_1W4G,Stability,0.2210961079529575,m4
OPSD_HUMAN_Wan_2019,Expression,0.552042315603879,m4
OTC_HUMAN_Lo_2023,Activity,0.5309452474716275,m4
OTU7A_HUMAN_Tsuboyama_2023_2L2D,Stability,0.3194754999116568,m4
OXDA_RHOTO_Vanella_2023_activity,Activity,0.3701757965771982,m4
OXDA_RHOTO_Vanella_2023_expression,Expression,0.3149708942208905,m4
P53_HUMAN_Giacomelli_2018_Null_Etoposide,OrganismalFitness,0.4323384246771778,m4
P53_HUMAN_Giacomelli_2018_Null_Nutlin,OrganismalFitness,0.404268841375338,m4
P53_HUMAN_Giacomelli_2018_WT_Nutlin,OrganismalFitness,0.4001511891643703,m4
P53_HUMAN_Kotler_2018,OrganismalFitness,0.6781263027340868,m4
P84126_THETH_Chan_2017,OrganismalFitness,0.6046749230327016,m4
PA_I34A1_Wu_2015,OrganismalFitness,0.0380785459385089,m4
PABP_YEAST_Melamed_2013,OrganismalFitness,0.7157715056368977,m4
PAI1_HUMAN_Huttinger_2021,Activity,0.4479364536806561,m4
PHOT_CHLRE_Chen_2023,Activity,0.7491472609543198,m4
PIN1_HUMAN_Tsuboyama_2023_1I6C,Stability,0.6698608467846294,m4
PITX2_HUMAN_Tsuboyama_2023_2L7M,Stability,0.6261551765255384,m4
PKN1_HUMAN_Tsuboyama_2023_1URF,Stability,0.297669777099992,m4
POLG_DEN26_Suphatrakul_2023,OrganismalFitness,0.1533471671757799,m4
POLG_PESV_Tsuboyama_2023_2MXD,Stability,0.1598320577865536,m4
PPARG_HUMAN_Majithia_2016,Activity,0.5936959114948124,m4
PPM1D_HUMAN_Miller_2022,OrganismalFitness,0.6017722094773763,m4
PR40A_HUMAN_Tsuboyama_2023_1UZC,Stability,0.8047428049681131,m4
PRKN_HUMAN_Clausen_2023,Expression,0.5012109667495684,m4
PSAE_PICP2_Tsuboyama_2023_1PSE,Stability,0.7075178156973949,m4
PTEN_HUMAN_Matreyek_2021,Expression,0.4650310117489034,m4
PTEN_HUMAN_Mighell_2018,Activity,0.5185314948353785,m4
Q2N0S5_9HIV1_Haddox_2018,OrganismalFitness,0.0442482693706916,m4
Q53Z42_HUMAN_McShan_2019_binding-TAPBPR,Binding,0.3300520553968733,m4
Q53Z42_HUMAN_McShan_2019_expression,Expression,0.5540262084478972,m4
Q59976_STRSQ_Romero_2015,Activity,0.5721317650705154,m4
Q6WV12_9MAXI_Somermeyer_2022,Activity,0.0096361438920155,m4
Q837P4_ENTFA_Meier_2023,Activity,0.5149598264422284,m4
Q837P5_ENTFA_Meier_2023,Activity,0.3737537928232262,m4
Q8WTC7_9CNID_Somermeyer_2022,Activity,-0.0247797521348546,m4
R1AB_SARS2_Flynn_2022,OrganismalFitness,0.104756172834773,m4
RAD_ANTMA_Tsuboyama_2023_2CJJ,Stability,0.4928297689626672,m4
RAF1_HUMAN_Zinkus-Boltz_2019,OrganismalFitness,0.4733114129551598,m4
RASH_HUMAN_Bandaru_2017,Activity,0.4975790517144438,m4
RASK_HUMAN_Weng_2022_abundance,Expression,0.2709546664330521,m4
RASK_HUMAN_Weng_2022_binding-DARPin_K55,Binding,0.6524084457032001,m4
RBP1_HUMAN_Tsuboyama_2023_2KWH,Stability,0.5523804601321913,m4
RCD1_ARATH_Tsuboyama_2023_5OAO,Stability,0.5048576107343895,m4
RCRO_LAMBD_Tsuboyama_2023_1ORC,Stability,0.5958138484938369,m4
RD23A_HUMAN_Tsuboyama_2023_1IFY,Stability,0.5126677151230514,m4
RDRP_I33A0_Li_2023,OrganismalFitness,0.3217644869641586,m4
REV_HV1H2_Fernandes_2016,OrganismalFitness,0.2403814684644414,m4
RFAH_ECOLI_Tsuboyama_2023_2LCL,Stability,0.2991129842333771,m4
RL20_AQUAE_Tsuboyama_2023_1GYZ,Stability,0.6988641623538385,m4
RL40A_YEAST_Mavor_2016,OrganismalFitness,0.5178520925871772,m4
RL40A_YEAST_Roscoe_2013,OrganismalFitness,0.598578681459522,m4
RL40A_YEAST_Roscoe_2014,Activity,0.5300176613975466,m4
RNC_ECOLI_Weeks_2023,Activity,0.596163594792907,m4
RPC1_BP434_Tsuboyama_2023_1R69,Stability,0.7083925548895509,m4
RPC1_LAMBD_Li_2019_high-expression,Activity,0.5494150294150294,m4
RPC1_LAMBD_Li_2019_low-expression,Activity,0.5231216006216006,m4
RS15_GEOSE_Tsuboyama_2023_1A32,Stability,0.4087205594589704,m4
S22A1_HUMAN_Yee_2023_abundance,Expression,0.6264474467324175,m4
S22A1_HUMAN_Yee_2023_activity,Activity,0.5751764161844249,m4
SAV1_MOUSE_Tsuboyama_2023_2YSB,Stability,0.5119669342425205,m4
SBI_STAAM_Tsuboyama_2023_2JVG,Stability,0.5725661349129938,m4
SC6A4_HUMAN_Young_2021,Activity,0.542625951598641,m4
SCIN_STAAR_Tsuboyama_2023_2QFF,Stability,0.3459171352839732,m4
SDA_BACSU_Tsuboyama_2023_1PV0,Stability,0.5942977697447724,m4
SERC_HUMAN_Xie_2023,OrganismalFitness,0.5575448833475599,m4
SHOC2_HUMAN_Kwon_2022,OrganismalFitness,0.42554365512426,m4
SOX30_HUMAN_Tsuboyama_2023_7JJK,Stability,0.3216210785365532,m4
SPA_STAAU_Tsuboyama_2023_1LP1,Stability,0.0052530939288884,m4
SPG1_STRSG_Olson_2014,Binding,0.3007570006794732,m4
SPG1_STRSG_Wu_2016,Binding,0.1282943098610497,m4
SPG2_STRSG_Tsuboyama_2023_5UBS,Stability,0.4999145173413486,m4
SPTN1_CHICK_Tsuboyama_2023_1TUD,Stability,0.6368205914239402,m4
SQSTM_MOUSE_Tsuboyama_2023_2RRU,Stability,0.6179764815406289,m4
SR43C_ARATH_Tsuboyama_2023_2N88,Stability,0.6748405758043557,m4
SRBS1_HUMAN_Tsuboyama_2023_2O2W,Stability,0.7338574804165523,m4
SRC_HUMAN_Ahler_2019,Activity,0.5551358696990255,m4
SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,Activity,0.4645504135171177,m4
SRC_HUMAN_Nguyen_2022,OrganismalFitness,0.4707304250525996,m4
SUMO1_HUMAN_Weile_2017,OrganismalFitness,0.5093076909878026,m4
SYUA_HUMAN_Newberry_2020,OrganismalFitness,0.1372575649538983,m4
TADBP_HUMAN_Bolognesi_2019,OrganismalFitness,-0.1197588224770515,m4
TAT_HV1BR_Fernandes_2016,OrganismalFitness,0.0174488492251365,m4
TCRG1_MOUSE_Tsuboyama_2023_1E0L,Stability,0.7691521578957982,m4
THO1_YEAST_Tsuboyama_2023_2WQG,Stability,0.5126486005884145,m4
TNKS2_HUMAN_Tsuboyama_2023_5JRT,Stability,0.5251741771332687,m4
TPK1_HUMAN_Weile_2017,OrganismalFitness,0.3385945710914566,m4
TPMT_HUMAN_Matreyek_2018,Expression,0.5386580628400264,m4
TPOR_HUMAN_Bridgford_2020,OrganismalFitness,0.2898977253248813,m4
TRPC_SACS2_Chan_2017,OrganismalFitness,0.6525376511956125,m4
TRPC_THEMA_Chan_2017,OrganismalFitness,0.463698649141996,m4
UBC9_HUMAN_Weile_2017,OrganismalFitness,0.4725867488066331,m4
UBE4B_HUMAN_Tsuboyama_2023_3L1X,Stability,0.4599248180422352,m4
UBR5_HUMAN_Tsuboyama_2023_1I2T,Stability,0.1968836253593845,m4
VG08_BPP22_Tsuboyama_2023_2GP8,Stability,0.655169709422912,m4
VILI_CHICK_Tsuboyama_2023_1YU5,Stability,0.6617326488253221,m4
VKOR1_HUMAN_Chiasson_2020_abundance,Expression,0.4933003217729779,m4
VKOR1_HUMAN_Chiasson_2020_activity,Activity,0.4303173728841346,m4
VRPI_BPT7_Tsuboyama_2023_2WNM,Stability,0.5874828327186311,m4
YAIA_ECOLI_Tsuboyama_2023_2KVT,Stability,0.6245116866661791,m4
YAP1_HUMAN_Araya_2012,Binding,0.4660881981143913,m4
YNZC_BACSU_Tsuboyama_2023_2JVD,Stability,0.6584345263745713,m4
CASP7_HUMAN_Roychowdhury_2020,Activity,0.6192702845660546,m5
HMDH_HUMAN_Jiang_2019,OrganismalFitness,0.3370137340257055,m5
TPMT_HUMAN_Matreyek_2018,Expression,0.5059168140467847,m5
TAT_HV1BR_Fernandes_2016,OrganismalFitness,0.2644014547680354,m5
UBR5_HUMAN_Tsuboyama_2023_1I2T,Stability,0.5336477732362424,m5
MTH3_HAEAE_RockahShmuel_2015,OrganismalFitness,0.6398843214323122,m5
Q6WV12_9MAXI_Somermeyer_2022,Activity,0.3179965455681782,m5
HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,OrganismalFitness,0.4156598754178216,m5
KKA2_KLEPN_Melnikov_2014,OrganismalFitness,0.579532640722794,m5
CASP3_HUMAN_Roychowdhury_2020,Activity,0.6408856320380862,m5
R1AB_SARS2_Flynn_2022,OrganismalFitness,0.3124623941697205,m5
KCNJ2_MOUSE_Coyote-Maestas_2022_surface,Expression,0.3348685721742894,m5
P53_HUMAN_Giacomelli_2018_Null_Nutlin,OrganismalFitness,0.3088020567350465,m5
CATR_CHLRE_Tsuboyama_2023_2AMI,Stability,0.675261799967902,m5
ENV_HV1BR_Haddox_2016,OrganismalFitness,0.3218678846467357,m5
IF1_ECOLI_Kelsic_2016,OrganismalFitness,0.4803218380939927,m5
PRKN_HUMAN_Clausen_2023,Expression,0.6014501525893806,m5
RL40A_YEAST_Roscoe_2014,Activity,0.4230865759611893,m5
RL40A_YEAST_Roscoe_2013,OrganismalFitness,0.4624914543162832,m5
HXK4_HUMAN_Gersing_2022_activity,OrganismalFitness,0.4934853190785701,m5
POLG_DEN26_Suphatrakul_2023,OrganismalFitness,0.5839414988242262,m5
TRPC_SACS2_Chan_2017,OrganismalFitness,0.6469956978087223,m5
SHOC2_HUMAN_Kwon_2022,OrganismalFitness,0.3827398151345267,m5
ARGR_ECOLI_Tsuboyama_2023_1AOY,Stability,0.4394782321141968,m5
ODP2_GEOSE_Tsuboyama_2023_1W4G,Stability,0.101700774169873,m5
ENVZ_ECOLI_Ghose_2023,Activity,0.1891524483166446,m5
TCRG1_MOUSE_Tsuboyama_2023_1E0L,Stability,0.7149864605261999,m5
SBI_STAAM_Tsuboyama_2023_2JVG,Stability,0.4477935342675795,m5
Q53Z42_HUMAN_McShan_2019_binding-TAPBPR,Binding,0.3347471824360358,m5
Q53Z42_HUMAN_McShan_2019_expression,Expression,0.5622741973357726,m5
PPM1D_HUMAN_Miller_2022,OrganismalFitness,0.5703749970781943,m5
MK01_HUMAN_Brenan_2016,OrganismalFitness,0.1676871791375609,m5
NKX31_HUMAN_Tsuboyama_2023_2L9R,Stability,0.5902914643464101,m5
P84126_THETH_Chan_2017,OrganismalFitness,0.5854683038807337,m5
KCNJ2_MOUSE_Coyote-Maestas_2022_function,Activity,0.3399904663383849,m5
VRPI_BPT7_Tsuboyama_2023_2WNM,Stability,0.4596747100512621,m5
S22A1_HUMAN_Yee_2023_abundance,Expression,0.6177904060514419,m5
RPC1_BP434_Tsuboyama_2023_1R69,Stability,0.7088444453455274,m5
BLAT_ECOLX_Stiffler_2015,OrganismalFitness,0.7347867294063471,m5
RNC_ECOLI_Weeks_2023,Activity,0.5976306912949284,m5
LGK_LIPST_Klesmith_2015,Activity,0.509912100786175,m5
