family,assay_type,spearman,model
D7PM05_CLYGR_Somermeyer_2022,Activity,0.5729877631341674,peint
A0A2Z5U3Z0_9INFA_Doud_2016,OrganismalFitness,0.4307205409762815,peint
AMIE_PSEAE_Wrenbeck_2017,Activity,0.5114258753392371,peint
BCHB_CHLTE_Tsuboyama_2023_2KRU,Stability,0.4502570427274389,peint
TRPC_SACS2_Chan_2017,OrganismalFitness,0.621295298699853,peint
PIN1_HUMAN_Tsuboyama_2023_1I6C,Stability,0.6996341986298986,peint
RASH_HUMAN_Bandaru_2017,Activity,0.4602892655269279,peint
OTC_HUMAN_Lo_2023,Activity,0.5543706550379307,peint
NUD15_HUMAN_Suiter_2020,Expression,0.5410596825133923,peint
GAL4_YEAST_Kitzman_2015,OrganismalFitness,0.5041390764527435,peint
CCDB_ECOLI_Tripathi_2016,OrganismalFitness,0.5013410473172104,peint
SPG1_STRSG_Olson_2014,Binding,0.2994591246896217,peint
POLG_DEN26_Suphatrakul_2023,OrganismalFitness,0.4880075595262149,peint
CCDB_ECOLI_Adkar_2012,Activity,0.4099615775919152,peint
F7YBW8_MESOW_Ding_2023,OrganismalFitness,0.5907514566051334,peint
Q8WTC7_9CNID_Somermeyer_2022,Activity,0.2873251218398578,peint
CD19_HUMAN_Klesmith_2019_FMC_singles,Binding,0.2523422955809577,peint
REV_HV1H2_Fernandes_2016,OrganismalFitness,0.2856036155406029,peint
YAIA_ECOLI_Tsuboyama_2023_2KVT,Stability,0.6620555527094233,peint
PSAE_PICP2_Tsuboyama_2023_1PSE,Stability,0.6067642974545648,peint
SPG1_STRSG_Wu_2016,Binding,0.0622791530326587,peint
GCN4_YEAST_Staller_2018,Binding,0.2364640356757052,peint
CSN4_MOUSE_Tsuboyama_2023_1UFM,Stability,0.560004315108657,peint
PABP_YEAST_Melamed_2013,OrganismalFitness,0.7087307400409697,peint
SYUA_HUMAN_Newberry_2020,OrganismalFitness,0.1970944956635504,peint
VILI_CHICK_Tsuboyama_2023_1YU5,Stability,0.6382422356402884,peint
CALM1_HUMAN_Weile_2017,OrganismalFitness,0.2049636675031611,peint
TCRG1_MOUSE_Tsuboyama_2023_1E0L,Stability,0.6091392156172429,peint
RNC_ECOLI_Weeks_2023,Activity,0.5989931239626337,peint
VKOR1_HUMAN_Chiasson_2020_activity,Activity,0.4171113175902593,peint
AMFR_HUMAN_Tsuboyama_2023_4G3O,Stability,0.2882441211376565,peint
P53_HUMAN_Giacomelli_2018_Null_Etoposide,OrganismalFitness,0.3358514984975838,peint
NKX31_HUMAN_Tsuboyama_2023_2L9R,Stability,0.6370309576482941,peint
RASK_HUMAN_Weng_2022_binding-DARPin_K55,Binding,0.6137523815504063,peint
DLG4_RAT_McLaughlin_2012,Binding,0.5539800402046552,peint
S22A1_HUMAN_Yee_2023_activity,Activity,0.529474711241625,peint
CCR5_HUMAN_Gill_2023,Binding,0.3371468637860881,peint
RS15_GEOSE_Tsuboyama_2023_1A32,Stability,0.3923552221729743,peint
F7YBW8_MESOW_Aakre_2015,OrganismalFitness,0.3322668371025727,peint
BBC1_YEAST_Tsuboyama_2023_1TG0,Stability,0.4223966672973607,peint
Q837P5_ENTFA_Meier_2023,Activity,0.3778058276102299,peint
SUMO1_HUMAN_Weile_2017,OrganismalFitness,0.5166527184733521,peint
SQSTM_MOUSE_Tsuboyama_2023_2RRU,Stability,0.5854097495709417,peint
LYAM1_HUMAN_Elazar_2016,Expression,0.3786141917735357,peint
SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,Activity,0.4383430891478207,peint
OXDA_RHOTO_Vanella_2023_expression,Expression,0.3166256755002699,peint
ADRB2_HUMAN_Jones_2020,Activity,0.4898707379770464,peint
HSP82_YEAST_Flynn_2019,OrganismalFitness,0.3608757191907645,peint
UBE4B_HUMAN_Tsuboyama_2023_3L1X,Stability,0.4467107606320331,peint
