family,assay_type,spearman,model
ILF3_HUMAN_Tsuboyama_2023_2L33,Stability,0.4281292412406324,peint
RAD_ANTMA_Tsuboyama_2023_2CJJ,Stability,0.3208465061842709,peint
TCRG1_MOUSE_Tsuboyama_2023_1E0L,Stability,0.6784577843502346,peint
RL20_AQUAE_Tsuboyama_2023_1GYZ,Stability,0.7000660905305374,peint
Q837P5_ENTFA_Meier_2023,Activity,0.3823432248465941,peint
SCIN_STAAR_Tsuboyama_2023_2QFF,Stability,0.2396556491865459,peint
CCDB_ECOLI_Tripathi_2016,OrganismalFitness,0.5459492110855279,peint
NKX31_HUMAN_Tsuboyama_2023_2L9R,Stability,0.5275127558600589,peint
PAI1_HUMAN_Huttinger_2021,Activity,0.3914525087795581,peint
BBC1_YEAST_Tsuboyama_2023_1TG0,Stability,0.3791681799787003,peint
GLPA_HUMAN_Elazar_2016,Expression,0.3848942192262758,peint
POLG_DEN26_Suphatrakul_2023,OrganismalFitness,0.4950188297521995,peint
S22A1_HUMAN_Yee_2023_activity,Activity,0.5495570107228015,peint
RL40A_YEAST_Mavor_2016,OrganismalFitness,0.3968920609025455,peint
OBSCN_HUMAN_Tsuboyama_2023_1V1C,Stability,0.7287349450840459,peint
Q2N0S5_9HIV1_Haddox_2018,OrganismalFitness,0.5082865255102884,peint
AMFR_HUMAN_Tsuboyama_2023_4G3O,Stability,0.2088826956046383,peint
MSH2_HUMAN_Jia_2020,OrganismalFitness,0.3550905257170856,peint
OXDA_RHOTO_Vanella_2023_activity,Activity,0.4146556841337956,peint
RNC_ECOLI_Weeks_2023,Activity,0.5586973100196004,peint
OPSD_HUMAN_Wan_2019,Expression,0.5108461453548792,peint
VILI_CHICK_Tsuboyama_2023_1YU5,Stability,0.5877811609321869,peint
PTEN_HUMAN_Mighell_2018,Activity,0.5175325106343291,peint
RS15_GEOSE_Tsuboyama_2023_1A32,Stability,0.3435105952904943,peint
PITX2_HUMAN_Tsuboyama_2023_2L7M,Stability,0.3974697066277786,peint
CCR5_HUMAN_Gill_2023,Binding,0.3183917770814382,peint
DYR_ECOLI_Thompson_2019,OrganismalFitness,0.446503581841803,peint
TADBP_HUMAN_Bolognesi_2019,OrganismalFitness,-0.0064337298143686,peint
HSP82_YEAST_Mishra_2016,OrganismalFitness,0.48092828990359,peint
MBD11_ARATH_Tsuboyama_2023_6ACV,Stability,0.7483090441146115,peint
PSAE_PICP2_Tsuboyama_2023_1PSE,Stability,0.5657780806089127,peint
A4GRB6_PSEAI_Chen_2020,OrganismalFitness,0.6411094637394533,peint
YAIA_ECOLI_Tsuboyama_2023_2KVT,Stability,0.5728409254665668,peint
CSN4_MOUSE_Tsuboyama_2023_1UFM,Stability,0.4797891026860582,peint
RAF1_HUMAN_Zinkus-Boltz_2019,OrganismalFitness,0.3955729158362924,peint
SOX30_HUMAN_Tsuboyama_2023_7JJK,Stability,0.1731597253883436,peint
SPG1_STRSG_Olson_2014,Binding,0.1994199470039407,peint
CCDB_ECOLI_Adkar_2012,Activity,0.4793100592801065,peint
Q53Z42_HUMAN_McShan_2019_expression,Expression,0.4813529630178885,peint
PR40A_HUMAN_Tsuboyama_2023_1UZC,Stability,0.7552636562241525,peint
SRBS1_HUMAN_Tsuboyama_2023_2O2W,Stability,0.633234341640417,peint
Q837P4_ENTFA_Meier_2023,Activity,0.5315688946516,peint
BCHB_CHLTE_Tsuboyama_2023_2KRU,Stability,0.4115445140453042,peint
B2L11_HUMAN_Dutta_2010_binding-Mcl-1,Binding,0.3786060238648272,peint
RPC1_LAMBD_Li_2019_high-expression,Activity,0.4468071942073859,peint
DNJA1_HUMAN_Tsuboyama_2023_2LO1,Stability,0.7768306963840836,peint
PIN1_HUMAN_Tsuboyama_2023_1I6C,Stability,0.6313735796790978,peint
TRPC_SACS2_Chan_2017,OrganismalFitness,0.5923671886273916,peint
