family,assay_type,spearman,model
AMIE_PSEAE_Wrenbeck_2017,Activity,0.514069463872717,m1
P84126_THETH_Chan_2017,OrganismalFitness,0.5440133412728132,m1
LYAM1_HUMAN_Elazar_2016,Expression,0.3882044905081732,m1
MK01_HUMAN_Brenan_2016,OrganismalFitness,0.1428600020237248,m1
CUE1_YEAST_Tsuboyama_2023_2MYX,Stability,0.490205158342552,m1
ILF3_HUMAN_Tsuboyama_2023_2L33,Stability,0.4281292412406324,m1
RAD_ANTMA_Tsuboyama_2023_2CJJ,Stability,0.3208465061842709,m1
TCRG1_MOUSE_Tsuboyama_2023_1E0L,Stability,0.6784577843502346,m1
RL20_AQUAE_Tsuboyama_2023_1GYZ,Stability,0.7000660905305374,m1
Q837P5_ENTFA_Meier_2023,Activity,0.3823432248465941,m1
SCIN_STAAR_Tsuboyama_2023_2QFF,Stability,0.2396556491865459,m1
CCDB_ECOLI_Tripathi_2016,OrganismalFitness,0.5459492110855279,m1
NKX31_HUMAN_Tsuboyama_2023_2L9R,Stability,0.5275127558600589,m1
PAI1_HUMAN_Huttinger_2021,Activity,0.3914525087795581,m1
BBC1_YEAST_Tsuboyama_2023_1TG0,Stability,0.3791681799787003,m1
GLPA_HUMAN_Elazar_2016,Expression,0.3848942192262758,m1
POLG_DEN26_Suphatrakul_2023,OrganismalFitness,0.4950188297521995,m1
S22A1_HUMAN_Yee_2023_activity,Activity,0.5495570107228015,m1
RL40A_YEAST_Mavor_2016,OrganismalFitness,0.3968920609025455,m1
OBSCN_HUMAN_Tsuboyama_2023_1V1C,Stability,0.7287349450840459,m1
Q2N0S5_9HIV1_Haddox_2018,OrganismalFitness,0.5082865255102884,m1
AMFR_HUMAN_Tsuboyama_2023_4G3O,Stability,0.2088826956046383,m1
MSH2_HUMAN_Jia_2020,OrganismalFitness,0.3550905257170856,m1
OXDA_RHOTO_Vanella_2023_activity,Activity,0.4146556841337956,m1
RNC_ECOLI_Weeks_2023,Activity,0.5586973100196004,m1
OPSD_HUMAN_Wan_2019,Expression,0.5108461453548792,m1
VILI_CHICK_Tsuboyama_2023_1YU5,Stability,0.5877811609321869,m1
PTEN_HUMAN_Mighell_2018,Activity,0.5175325106343291,m1
RS15_GEOSE_Tsuboyama_2023_1A32,Stability,0.3435105952904943,m1
PITX2_HUMAN_Tsuboyama_2023_2L7M,Stability,0.3974697066277786,m1
CCR5_HUMAN_Gill_2023,Binding,0.3183917770814382,m1
DYR_ECOLI_Thompson_2019,OrganismalFitness,0.446503581841803,m1
TADBP_HUMAN_Bolognesi_2019,OrganismalFitness,-0.0064337298143686,m1
HSP82_YEAST_Mishra_2016,OrganismalFitness,0.48092828990359,m1
MBD11_ARATH_Tsuboyama_2023_6ACV,Stability,0.7483090441146115,m1
PSAE_PICP2_Tsuboyama_2023_1PSE,Stability,0.5657780806089127,m1
A4GRB6_PSEAI_Chen_2020,OrganismalFitness,0.6411094637394533,m1
YAIA_ECOLI_Tsuboyama_2023_2KVT,Stability,0.5728409254665668,m1
CSN4_MOUSE_Tsuboyama_2023_1UFM,Stability,0.4797891026860582,m1
RAF1_HUMAN_Zinkus-Boltz_2019,OrganismalFitness,0.3955729158362924,m1
SOX30_HUMAN_Tsuboyama_2023_7JJK,Stability,0.1731597253883436,m1
SPG1_STRSG_Olson_2014,Binding,0.1994199470039407,m1
CCDB_ECOLI_Adkar_2012,Activity,0.4793100592801065,m1
Q53Z42_HUMAN_McShan_2019_expression,Expression,0.4813529630178885,m1
PR40A_HUMAN_Tsuboyama_2023_1UZC,Stability,0.7552636562241525,m1
SRBS1_HUMAN_Tsuboyama_2023_2O2W,Stability,0.633234341640417,m1
Q837P4_ENTFA_Meier_2023,Activity,0.5315688946516,m1
BCHB_CHLTE_Tsuboyama_2023_2KRU,Stability,0.4115445140453042,m1
B2L11_HUMAN_Dutta_2010_binding-Mcl-1,Binding,0.3786060238648272,m1
RPC1_LAMBD_Li_2019_high-expression,Activity,0.4468071942073859,m1
DNJA1_HUMAN_Tsuboyama_2023_2LO1,Stability,0.7768306963840836,m1
PIN1_HUMAN_Tsuboyama_2023_1I6C,Stability,0.6313735796790978,m1
TRPC_SACS2_Chan_2017,OrganismalFitness,0.5923671886273916,m1
A0A192B1T2_9HIV1_Haddox_2018,OrganismalFitness,0.0351414110035472,m2
A0A1I9GEU1_NEIME_Kennouche_2019,Activity,-0.0158078841884982,m2
A0A247D711_LISMN_Stadelmann_2021,Activity,0.0966401211162058,m2
A0A2Z5U3Z0_9INFA_Doud_2016,OrganismalFitness,0.0635897277983041,m2
A0A2Z5U3Z0_9INFA_Wu_2014,OrganismalFitness,0.073126271510083,m2
A4_HUMAN_Seuma_2022,Stability,0.3724557004281829,m2
A4D664_9INFA_Soh_2019,OrganismalFitness,0.0269238624701307,m2
A4GRB6_PSEAI_Chen_2020,OrganismalFitness,0.6550165202533665,m2
AACC1_PSEAI_Dandage_2018,OrganismalFitness,0.2563642337972122,m2
ACE2_HUMAN_Chan_2020,Binding,0.2155816521934452,m2
ADRB2_HUMAN_Jones_2020,Activity,0.474241381966745,m2
AICDA_HUMAN_Gajula_2014_3cycles,Activity,0.1964487745829886,m2
AMFR_HUMAN_Tsuboyama_2023_4G3O,Stability,0.3214899120559024,m2
AMIE_PSEAE_Wrenbeck_2017,Activity,0.4277836495578145,m2
ANCSZ_Hobbs_2022,Activity,0.5980690583275431,m2
ARGR_ECOLI_Tsuboyama_2023_1AOY,Stability,0.5111299152309362,m2
B2L11_HUMAN_Dutta_2010_binding-Mcl-1,Binding,0.1513486116963135,m2
BBC1_YEAST_Tsuboyama_2023_1TG0,Stability,0.4230895200980898,m2
BCHB_CHLTE_Tsuboyama_2023_2KRU,Stability,0.3006350764295222,m2
BLAT_ECOLX_Deng_2012,OrganismalFitness,0.4609080253269955,m2
BLAT_ECOLX_Firnberg_2014,OrganismalFitness,0.6577627554277122,m2
BLAT_ECOLX_Jacquier_2013,OrganismalFitness,0.6259659793225515,m2
BLAT_ECOLX_Stiffler_2015,OrganismalFitness,0.6605181758607965,m2
C6KNH7_9INFA_Lee_2018,OrganismalFitness,-0.0072286488900435,m2
CALM1_HUMAN_Weile_2017,OrganismalFitness,0.1949692676813614,m2
CAPSD_AAV2S_Sinai_2021,OrganismalFitness,0.202620756130177,m2
CASP3_HUMAN_Roychowdhury_2020,Activity,0.638751681419144,m2
CASP7_HUMAN_Roychowdhury_2020,Activity,0.6322666512728052,m2
CATR_CHLRE_Tsuboyama_2023_2AMI,Stability,0.6877687948056349,m2
CBPA2_HUMAN_Tsuboyama_2023_1O6X,Stability,0.7361848237990265,m2
CBS_HUMAN_Sun_2020,OrganismalFitness,0.3350107505785334,m2
CBX4_HUMAN_Tsuboyama_2023_2K28,Stability,0.699255909455606,m2
CCDB_ECOLI_Adkar_2012,Activity,0.4064423465936578,m2
CCDB_ECOLI_Tripathi_2016,OrganismalFitness,0.462255439165841,m2
CCR5_HUMAN_Gill_2023,Binding,0.361699864664265,m2
CD19_HUMAN_Klesmith_2019_FMC_singles,Binding,0.0538302621050996,m2
CP2C9_HUMAN_Amorosi_2021_abundance,Expression,0.6247276105483067,m2
CP2C9_HUMAN_Amorosi_2021_activity,Binding,0.6786748254743477,m2
CSN4_MOUSE_Tsuboyama_2023_1UFM,Stability,0.518177048954912,m2
CUE1_YEAST_Tsuboyama_2023_2MYX,Stability,0.4775323601431958,m2
D7PM05_CLYGR_Somermeyer_2022,Activity,0.0357910626910034,m2
DLG4_HUMAN_Faure_2021,OrganismalFitness,0.7280850077326312,m2
DLG4_RAT_McLaughlin_2012,Binding,0.5812412655796111,m2
DN7A_SACS2_Tsuboyama_2023_1JIC,Stability,0.2545120936679825,m2
DNJA1_HUMAN_Tsuboyama_2023_2LO1,Stability,0.8167095723366473,m2
DOCK1_MOUSE_Tsuboyama_2023_2M0Y,Stability,0.4857162567401147,m2
DYR_ECOLI_Nguyen_2023,OrganismalFitness,0.5253019203862132,m2
DYR_ECOLI_Thompson_2019,OrganismalFitness,0.4549381658189679,m2
ENV_HV1B9_DuenasDecamp_2016,OrganismalFitness,0.0350657292206976,m2
ENV_HV1BR_Haddox_2016,OrganismalFitness,0.0037588800748931,m2
ENVZ_ECOLI_Ghose_2023,Activity,0.1948428517480323,m2
EPHB2_HUMAN_Tsuboyama_2023_1F0M,Stability,0.8029112685969079,m2
ESTA_BACSU_Nutschel_2020,Stability,0.2669547282879529,m2
F7YBW8_MESOW_Ding_2023,OrganismalFitness,0.6316429354424447,m2
F7YBW8_MESOW_Aakre_2015,OrganismalFitness,0.048500540514154,m2
FECA_ECOLI_Tsuboyama_2023_2D1U,Stability,0.535920258163154,m2
FKBP3_HUMAN_Tsuboyama_2023_2KFV,Stability,0.1473758380980919,m2
GAL4_YEAST_Kitzman_2015,OrganismalFitness,0.5275816914433054,m2
GCN4_YEAST_Staller_2018,Binding,0.2664115517196122,m2
GDIA_HUMAN_Silverstein_2021,OrganismalFitness,0.4476430338991227,m2
GFP_AEQVI_Sarkisyan_2016,Activity,0.1034793886850645,m2
GLPA_HUMAN_Elazar_2016,Expression,0.4531754645080743,m2
GRB2_HUMAN_Faure_2021,OrganismalFitness,0.625852621374101,m2
HCP_LAMBD_Tsuboyama_2023_2L6Q,Stability,0.5740048654460096,m2
HECD1_HUMAN_Tsuboyama_2023_3DKM,Stability,0.4737097644946991,m2
HEM3_HUMAN_Loggerenberg_2023,Activity,0.4075804288256546,m2
HIS7_YEAST_Pokusaeva_2019,OrganismalFitness,0.4400564495001458,m2
HMDH_HUMAN_Jiang_2019,OrganismalFitness,0.3172199188276824,m2
HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,OrganismalFitness,0.2342578710018514,m2
HSP82_YEAST_Flynn_2019,OrganismalFitness,0.1743468147200499,m2
HSP82_YEAST_Mishra_2016,OrganismalFitness,0.3717939709644248,m2
HXK4_HUMAN_Gersing_2022_activity,OrganismalFitness,0.5095150915166697,m2
HXK4_HUMAN_Gersing_2023_abundance,Expression,0.3283710723821845,m2
I6TAH8_I68A0_Doud_2015,OrganismalFitness,0.0102524645307395,m2
IF1_ECOLI_Kelsic_2016,OrganismalFitness,0.5501435000377455,m2
ILF3_HUMAN_Tsuboyama_2023_2L33,Stability,0.4346683224692588,m2
ISDH_STAAW_Tsuboyama_2023_2LHR,Stability,0.4492982071947453,m2
KCNE1_HUMAN_Muhammad_2023_expression,Expression,0.129154742959711,m2
KCNE1_HUMAN_Muhammad_2023_function,Activity,0.5988125375386785,m2
KCNJ2_MOUSE_Coyote-Maestas_2022_function,Activity,0.3788588912936628,m2
KCNJ2_MOUSE_Coyote-Maestas_2022_surface,Expression,0.3698158839793004,m2
KKA2_KLEPN_Melnikov_2014,OrganismalFitness,0.48741642124907,m2
LGK_LIPST_Klesmith_2015,Activity,0.381504808415038,m2
LYAM1_HUMAN_Elazar_2016,Expression,0.3362115912847347,m2
MAFG_MOUSE_Tsuboyama_2023_1K1V,Stability,0.4709013046805827,m2
MBD11_ARATH_Tsuboyama_2023_6ACV,Stability,0.7421616311583668,m2
MET_HUMAN_Estevam_2023,Activity,0.5421483554245995,m2
MK01_HUMAN_Brenan_2016,OrganismalFitness,0.1951809852987503,m2
MLAC_ECOLI_MacRae_2023,OrganismalFitness,0.2727512948152807,m2
MSH2_HUMAN_Jia_2020,OrganismalFitness,0.3970042716800577,m2
MTH3_HAEAE_RockahShmuel_2015,OrganismalFitness,0.4048635689468516,m2
MTHR_HUMAN_Weile_2021,OrganismalFitness,0.4822211571172368,m2
MYO3_YEAST_Tsuboyama_2023_2BTT,Stability,0.5833722129073691,m2
NCAP_I34A1_Doud_2015,OrganismalFitness,0.0204068989548546,m2
NKX31_HUMAN_Tsuboyama_2023_2L9R,Stability,0.6739289781604968,m2
NRAM_I33A0_Jiang_2016,OrganismalFitness,0.0050136615645807,m2
NUD15_HUMAN_Suiter_2020,Expression,0.459806342612814,m2
NUSA_ECOLI_Tsuboyama_2023_1WCL,Stability,0.4047865488372205,m2
NUSG_MYCTU_Tsuboyama_2023_2MI6,Stability,0.5096982941805422,m2
OBSCN_HUMAN_Tsuboyama_2023_1V1C,Stability,0.8194618594178568,m2
ODP2_GEOSE_Tsuboyama_2023_1W4G,Stability,0.1402571275801676,m2
OPSD_HUMAN_Wan_2019,Expression,0.5181577752250689,m2
OTC_HUMAN_Lo_2023,Activity,0.5116786046894719,m2
OTU7A_HUMAN_Tsuboyama_2023_2L2D,Stability,0.5878809707146226,m2
OXDA_RHOTO_Vanella_2023_activity,Activity,0.3258054615061049,m2
OXDA_RHOTO_Vanella_2023_expression,Expression,0.2976015486434833,m2
P53_HUMAN_Giacomelli_2018_Null_Etoposide,OrganismalFitness,0.3143474202152545,m2
P53_HUMAN_Giacomelli_2018_Null_Nutlin,OrganismalFitness,0.2897284653620466,m2
P53_HUMAN_Giacomelli_2018_WT_Nutlin,OrganismalFitness,0.3620805381649376,m2
P53_HUMAN_Kotler_2018,OrganismalFitness,0.6284415611251148,m2
P84126_THETH_Chan_2017,OrganismalFitness,0.5590096174869181,m2
PA_I34A1_Wu_2015,OrganismalFitness,0.0251310901509895,m2
PABP_YEAST_Melamed_2013,OrganismalFitness,0.6483156124160632,m2
PAI1_HUMAN_Huttinger_2021,Activity,0.4340650690983354,m2
PHOT_CHLRE_Chen_2023,Activity,0.7139445737628272,m2
PIN1_HUMAN_Tsuboyama_2023_1I6C,Stability,0.6653968178420093,m2
PITX2_HUMAN_Tsuboyama_2023_2L7M,Stability,0.6747474650000139,m2
PKN1_HUMAN_Tsuboyama_2023_1URF,Stability,0.4635598281364564,m2
POLG_DEN26_Suphatrakul_2023,OrganismalFitness,0.0771172346781457,m2
POLG_PESV_Tsuboyama_2023_2MXD,Stability,0.0305109248428312,m2
PPARG_HUMAN_Majithia_2016,Activity,0.4564511759897281,m2
PPM1D_HUMAN_Miller_2022,OrganismalFitness,0.4700009021542446,m2
PR40A_HUMAN_Tsuboyama_2023_1UZC,Stability,0.821353908334925,m2
PRKN_HUMAN_Clausen_2023,Expression,0.363120693351832,m2
PSAE_PICP2_Tsuboyama_2023_1PSE,Stability,0.6779199200362924,m2
PTEN_HUMAN_Matreyek_2021,Expression,0.4619800977652777,m2
PTEN_HUMAN_Mighell_2018,Activity,0.5463386954553975,m2
Q2N0S5_9HIV1_Haddox_2018,OrganismalFitness,-0.0020856056006383,m2
Q53Z42_HUMAN_McShan_2019_binding-TAPBPR,Binding,0.3642783635443667,m2
Q53Z42_HUMAN_McShan_2019_expression,Expression,0.4886433959874456,m2
Q59976_STRSQ_Romero_2015,Activity,0.5155601722314042,m2
Q6WV12_9MAXI_Somermeyer_2022,Activity,0.0108204647006962,m2
Q837P4_ENTFA_Meier_2023,Activity,0.4919157577451623,m2
Q837P5_ENTFA_Meier_2023,Activity,0.3341121219548665,m2
Q8WTC7_9CNID_Somermeyer_2022,Activity,-0.0233333893477849,m2
R1AB_SARS2_Flynn_2022,OrganismalFitness,0.0785007800214347,m2
RAD_ANTMA_Tsuboyama_2023_2CJJ,Stability,0.7039564409983169,m2
RAF1_HUMAN_Zinkus-Boltz_2019,OrganismalFitness,0.4418541444330806,m2
RASH_HUMAN_Bandaru_2017,Activity,0.4868937047739224,m2
RASK_HUMAN_Weng_2022_abundance,Expression,0.334755569419065,m2
RASK_HUMAN_Weng_2022_binding-DARPin_K55,Binding,0.6206085293097697,m2
RBP1_HUMAN_Tsuboyama_2023_2KWH,Stability,0.4912670184318675,m2
RCD1_ARATH_Tsuboyama_2023_5OAO,Stability,0.4980694467958997,m2
RCRO_LAMBD_Tsuboyama_2023_1ORC,Stability,0.4513277390107139,m2
RD23A_HUMAN_Tsuboyama_2023_1IFY,Stability,0.5334688418034916,m2
RDRP_I33A0_Li_2023,OrganismalFitness,0.1275429946029264,m2
REV_HV1H2_Fernandes_2016,OrganismalFitness,0.1727072738437191,m2
RFAH_ECOLI_Tsuboyama_2023_2LCL,Stability,0.0550999909863836,m2
RL20_AQUAE_Tsuboyama_2023_1GYZ,Stability,0.486626630415271,m2
RL40A_YEAST_Mavor_2016,OrganismalFitness,0.482393523425475,m2
RL40A_YEAST_Roscoe_2013,OrganismalFitness,0.5335485589040063,m2
RL40A_YEAST_Roscoe_2014,Activity,0.5292010623367496,m2
RNC_ECOLI_Weeks_2023,Activity,0.5879407947817329,m2
RPC1_BP434_Tsuboyama_2023_1R69,Stability,0.7520462323212898,m2
RPC1_LAMBD_Li_2019_high-expression,Activity,0.4009876234876234,m2
RPC1_LAMBD_Li_2019_low-expression,Activity,0.3634246309246309,m2
RS15_GEOSE_Tsuboyama_2023_1A32,Stability,0.5100514396614692,m2
S22A1_HUMAN_Yee_2023_abundance,Expression,0.558274822526065,m2
S22A1_HUMAN_Yee_2023_activity,Activity,0.4768319051428976,m2
SAV1_MOUSE_Tsuboyama_2023_2YSB,Stability,0.4959036096633907,m2
SBI_STAAM_Tsuboyama_2023_2JVG,Stability,0.376190562152332,m2
SC6A4_HUMAN_Young_2021,Activity,0.5024752992696557,m2
SCIN_STAAR_Tsuboyama_2023_2QFF,Stability,0.2787286268742454,m2
SDA_BACSU_Tsuboyama_2023_1PV0,Stability,0.6076243397841845,m2
SERC_HUMAN_Xie_2023,OrganismalFitness,0.5294608632148226,m2
SHOC2_HUMAN_Kwon_2022,OrganismalFitness,0.267088149847975,m2
SOX30_HUMAN_Tsuboyama_2023_7JJK,Stability,0.3326402769352642,m2
SPA_STAAU_Tsuboyama_2023_1LP1,Stability,-0.064072440933617,m2
SPG1_STRSG_Olson_2014,Binding,0.2641152092821649,m2
SPG1_STRSG_Wu_2016,Binding,0.1178648786961805,m2
SPG2_STRSG_Tsuboyama_2023_5UBS,Stability,0.4506932277520499,m2
SPTN1_CHICK_Tsuboyama_2023_1TUD,Stability,0.6266821287304618,m2
SQSTM_MOUSE_Tsuboyama_2023_2RRU,Stability,0.5285653231793216,m2
SR43C_ARATH_Tsuboyama_2023_2N88,Stability,0.702325826118306,m2
SRBS1_HUMAN_Tsuboyama_2023_2O2W,Stability,0.7312275458052157,m2
SRC_HUMAN_Ahler_2019,Activity,0.4899790066853096,m2
SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,Activity,0.3928479697092169,m2
SRC_HUMAN_Nguyen_2022,OrganismalFitness,0.3873821920670972,m2
SUMO1_HUMAN_Weile_2017,OrganismalFitness,0.5325123576777951,m2
SYUA_HUMAN_Newberry_2020,OrganismalFitness,0.1504009533198786,m2
TADBP_HUMAN_Bolognesi_2019,OrganismalFitness,0.0206560677592723,m2
TAT_HV1BR_Fernandes_2016,OrganismalFitness,-0.005330055717976,m2
TCRG1_MOUSE_Tsuboyama_2023_1E0L,Stability,0.7839607355538444,m2
THO1_YEAST_Tsuboyama_2023_2WQG,Stability,0.5478535419580292,m2
TNKS2_HUMAN_Tsuboyama_2023_5JRT,Stability,0.5893081094854238,m2
TPK1_HUMAN_Weile_2017,OrganismalFitness,0.2531081913034998,m2
TPMT_HUMAN_Matreyek_2018,Expression,0.5314075274629948,m2
TPOR_HUMAN_Bridgford_2020,OrganismalFitness,0.2944498540949266,m2
TRPC_SACS2_Chan_2017,OrganismalFitness,0.6183906472899279,m2
TRPC_THEMA_Chan_2017,OrganismalFitness,0.5034705297396569,m2
UBC9_HUMAN_Weile_2017,OrganismalFitness,0.4025856463328941,m2
UBE4B_HUMAN_Tsuboyama_2023_3L1X,Stability,0.4897266037907048,m2
UBR5_HUMAN_Tsuboyama_2023_1I2T,Stability,0.1579197553208712,m2
VG08_BPP22_Tsuboyama_2023_2GP8,Stability,0.6011745530835011,m2
VILI_CHICK_Tsuboyama_2023_1YU5,Stability,0.6521391108239625,m2
VKOR1_HUMAN_Chiasson_2020_abundance,Expression,0.5001029816838769,m2
VKOR1_HUMAN_Chiasson_2020_activity,Activity,0.3689394521727852,m2
VRPI_BPT7_Tsuboyama_2023_2WNM,Stability,0.5067825686522923,m2
YAIA_ECOLI_Tsuboyama_2023_2KVT,Stability,0.5721171008444962,m2
YAP1_HUMAN_Araya_2012,Binding,0.4511983109754006,m2
YNZC_BACSU_Tsuboyama_2023_2JVD,Stability,0.649897589443943,m2
Q53Z42_HUMAN_McShan_2019_binding-TAPBPR,Binding,0.340688138899032,m3
R1AB_SARS2_Flynn_2022,OrganismalFitness,0.3053422108160747,m3
HIS7_YEAST_Pokusaeva_2019,OrganismalFitness,0.4950380674875078,m3
P53_HUMAN_Giacomelli_2018_Null_Nutlin,OrganismalFitness,0.3006008101969016,m3
ENV_HV1BR_Haddox_2016,OrganismalFitness,0.3352738660237847,m3
IF1_ECOLI_Kelsic_2016,OrganismalFitness,0.3809339970910873,m3
OXDA_RHOTO_Vanella_2023_activity,Activity,0.3937146411165116,m3
RAF1_HUMAN_Zinkus-Boltz_2019,OrganismalFitness,0.4488265839608325,m3
ODP2_GEOSE_Tsuboyama_2023_1W4G,Stability,0.1482096924861941,m3
ARGR_ECOLI_Tsuboyama_2023_1AOY,Stability,0.4457531403102081,m3
HMDH_HUMAN_Jiang_2019,OrganismalFitness,0.3092428843980045,m3
RPC1_LAMBD_Li_2019_low-expression,Activity,0.4061893943687845,m3
I6TAH8_I68A0_Doud_2015,OrganismalFitness,0.264801299153708,m3
TNKS2_HUMAN_Tsuboyama_2023_5JRT,Stability,0.6072516999015101,m3
MLAC_ECOLI_MacRae_2023,OrganismalFitness,0.3348362739549417,m3
SHOC2_HUMAN_Kwon_2022,OrganismalFitness,0.3229571874576946,m3
MK01_HUMAN_Brenan_2016,OrganismalFitness,0.1682074532564698,m3
P84126_THETH_Chan_2017,OrganismalFitness,0.557554665237416,m3
VRPI_BPT7_Tsuboyama_2023_2WNM,Stability,0.5073527760422938,m3
ENVZ_ECOLI_Ghose_2023,Activity,0.2050371420684758,m3
UBR5_HUMAN_Tsuboyama_2023_1I2T,Stability,0.5016886572407091,m3
A4_HUMAN_Seuma_2022,Stability,0.3834173888763484,m3
BLAT_ECOLX_Firnberg_2014,OrganismalFitness,0.7042261289883314,m3
SBI_STAAM_Tsuboyama_2023_2JVG,Stability,0.3406339600845823,m3
CATR_CHLRE_Tsuboyama_2023_2AMI,Stability,0.6621684890975126,m3
ESTA_BACSU_Nutschel_2020,Stability,0.2922424375670328,m3
AACC1_PSEAI_Dandage_2018,OrganismalFitness,0.3387938741398668,m3
A0A2Z5U3Z0_9INFA_Wu_2014,OrganismalFitness,0.4630966091617158,m3
Q59976_STRSQ_Romero_2015,Activity,0.6009863443073483,m3
KCNJ2_MOUSE_Coyote-Maestas_2022_surface,Expression,0.360027272377128,m3
ENV_HV1B9_DuenasDecamp_2016,OrganismalFitness,0.397513725720617,m3
NRAM_I33A0_Jiang_2016,OrganismalFitness,0.4047326081174928,m3
TADBP_HUMAN_Bolognesi_2019,OrganismalFitness,0.0436681052708755,m3
CBPA2_HUMAN_Tsuboyama_2023_1O6X,Stability,0.7579694095219587,m3
KCNE1_HUMAN_Muhammad_2023_expression,Expression,0.0653190642733059,m3
GFP_AEQVI_Sarkisyan_2016,Activity,0.6342001385434746,m3
CASP3_HUMAN_Roychowdhury_2020,Activity,0.645052477362547,m3
A4D664_9INFA_Soh_2019,OrganismalFitness,0.2621547553445233,m3
SERC_HUMAN_Xie_2023,OrganismalFitness,0.5195119086152747,m3
RPC1_BP434_Tsuboyama_2023_1R69,Stability,0.7271835131677077,m3
SRC_HUMAN_Ahler_2019,Activity,0.5149319416314724,m3
CASP7_HUMAN_Roychowdhury_2020,Activity,0.5979782653730659,m3
S22A1_HUMAN_Yee_2023_abundance,Expression,0.5903741428431135,m3
NCAP_I34A1_Doud_2015,OrganismalFitness,0.3563909723498437,m3
A0A192B1T2_9HIV1_Haddox_2018,OrganismalFitness,0.4860106827637163,m3
P53_HUMAN_Giacomelli_2018_WT_Nutlin,OrganismalFitness,0.3217006907779166,m3
FKBP3_HUMAN_Tsuboyama_2023_2KFV,Stability,0.2797881631942543,m3
PPM1D_HUMAN_Miller_2022,OrganismalFitness,0.5383563305869519,m3
TPOR_HUMAN_Bridgford_2020,OrganismalFitness,0.4589387627619835,m3
HCP_LAMBD_Tsuboyama_2023_2L6Q,Stability,0.5830602740703462,m3
TAT_HV1BR_Fernandes_2016,OrganismalFitness,0.2084498114929137,m3
TPMT_HUMAN_Matreyek_2018,Expression,0.5358709262972376,m3
A4GRB6_PSEAI_Chen_2020,OrganismalFitness,0.6583719720072779,m3
SRC_HUMAN_Nguyen_2022,OrganismalFitness,0.4246558535002015,m3
POLG_PESV_Tsuboyama_2023_2MXD,Stability,0.5768447120202463,m3
CP2C9_HUMAN_Amorosi_2021_abundance,Expression,0.6110464159545067,m3
AICDA_HUMAN_Gajula_2014_3cycles,Activity,0.3705292839377513,m3
KKA2_KLEPN_Melnikov_2014,OrganismalFitness,0.5489502805875929,m3
B2L11_HUMAN_Dutta_2010_binding-Mcl-1,Binding,0.2518902547004476,m3
HEM3_HUMAN_Loggerenberg_2023,Activity,0.4342455134006295,m3
TRPC_THEMA_Chan_2017,OrganismalFitness,0.468416952894887,m3
PPARG_HUMAN_Majithia_2016,Activity,0.2926828792292177,m3
HECD1_HUMAN_Tsuboyama_2023_3DKM,Stability,0.3457318925296256,m3
THO1_YEAST_Tsuboyama_2023_2WQG,Stability,0.51100768508628,m3
SR43C_ARATH_Tsuboyama_2023_2N88,Stability,0.6844267469199132,m3
LGK_LIPST_Klesmith_2015,Activity,0.4612526749016728,m3
HXK4_HUMAN_Gersing_2023_abundance,Expression,0.3735621940024015,m3
A0A1I9GEU1_NEIME_Kennouche_2019,Activity,0.0473404673772038,m3
CBX4_HUMAN_Tsuboyama_2023_2K28,Stability,0.6954913902672601,m3
SPTN1_CHICK_Tsuboyama_2023_1TUD,Stability,0.7026334976934867,m3
P53_HUMAN_Kotler_2018,OrganismalFitness,0.6284125084721048,m3
RD23A_HUMAN_Tsuboyama_2023_1IFY,Stability,0.5154669167477468,m3
ACE2_HUMAN_Chan_2020,Binding,0.2455009144181327,m3
PA_I34A1_Wu_2015,OrganismalFitness,0.3509041207611653,m3
MYO3_YEAST_Tsuboyama_2023_2BTT,Stability,0.3866319704337533,m3
KCNJ2_MOUSE_Coyote-Maestas_2022_function,Activity,0.3388242794815463,m3
KCNE1_HUMAN_Muhammad_2023_function,Activity,0.5318399466610764,m3
EPHB2_HUMAN_Tsuboyama_2023_1F0M,Stability,0.819020020322142,m3
GLPA_HUMAN_Elazar_2016,Expression,0.4319292691086831,m3
DOCK1_MOUSE_Tsuboyama_2023_2M0Y,Stability,0.5693002005850124,m3
RCRO_LAMBD_Tsuboyama_2023_1ORC,Stability,0.6084619288938368,m3
RL40A_YEAST_Mavor_2016,OrganismalFitness,0.4921904832535702,m3
DLG4_HUMAN_Faure_2021,OrganismalFitness,0.6440917235570767,m3
ANCSZ_Hobbs_2022,Activity,0.5308113806221549,m3
DYR_ECOLI_Nguyen_2023,OrganismalFitness,0.5236480400448844,m3
RBP1_HUMAN_Tsuboyama_2023_2KWH,Stability,0.4012009515481203,m3
ISDH_STAAW_Tsuboyama_2023_2LHR,Stability,0.3985358513431359,m3
PRKN_HUMAN_Clausen_2023,Expression,0.5520670343675286,m3
PTEN_HUMAN_Matreyek_2021,Expression,0.4569072319971284,m3
A0A247D711_LISMN_Stadelmann_2021,Activity,0.3344427042185271,m3
BLAT_ECOLX_Jacquier_2013,OrganismalFitness,0.6701385602405616,m3
MAFG_MOUSE_Tsuboyama_2023_1K1V,Stability,0.6482772362861277,m3
RL40A_YEAST_Roscoe_2014,Activity,0.5262798475170654,m3
BLAT_ECOLX_Stiffler_2015,OrganismalFitness,0.7107667082610943,m3
RL40A_YEAST_Roscoe_2013,OrganismalFitness,0.5514402521556722,m3
